"CDSR.id","ma.id","study.name","sens","sens.lb","sens.ub","spec","spec.lb","spec.ub","TP","FP","FN","TN"
"CD011427",730,"Bray 2005a",0.780821917808219,0.668616223008665,0.869219636263913,0.851851851851852,0.662689050038655,0.958112646032263,57,4,16,23
"CD011427",730,"Chen 2013",0.784353059177533,0.75750185374391,0.809513541616671,0.902255639097744,0.838654453593089,0.946921527833867,782,13,215,120
"CD011427",730,"Ding 2009",0.92156862745098,0.811193625132243,0.97821673224954,0.956521739130435,0.925284468609354,0.97733505912449,47,12,4,264
"CD011427",730,"Kidwell 2000",0.911764705882353,0.763224784065695,0.981420516967774,0.970930232558139,0.933467634888582,0.990494750266851,31,5,3,167
"CD011427",731,"Fothergill 2013",0.966101694915254,0.927681090468067,0.987460120249603,0.177966101694915,0.113670429940951,0.259082854804346,171,97,6,21
"CD011427",731,"Jackson 2008",0.956521739130435,0.851613459379777,0.994690273119056,0.25,0.00630903244018555,0.805879235267639,44,3,2,1
"CD011427",731,"Jiang 2014",0.870619946091644,0.832143160210787,0.903042446249579,0.411078717201166,0.358517379871958,0.465188994004497,323,202,48,141
"CD011427",731,"Lee 2015",0.867256637168142,0.790526322558918,0.923760827663726,0.92964824120603,0.884777900561615,0.961006547937441,98,14,15,185
"CD011427",731,"Mingfeng 2012",0.899736147757256,0.864981906709696,0.928066545551874,0.832298136645963,0.765462336332902,0.886479265201166,341,27,38,134
"CD011427",731,"Mingfeng 2017",0.831325301204819,0.786622903433191,0.869997828839773,0.808823529411765,0.732566293548135,0.871152569265927,276,26,56,110
"CD011427",731,"Nor 2005",0.930693069306931,0.862404143456185,0.971682520195989,0.830508474576271,0.710311283499508,0.915610167939784,94,10,7,49
"CD011427",731,"Whiteley 2011",0.82520325203252,0.771862470037569,0.870516420379887,0.436363636363636,0.342018127441406,0.534221501783891,203,62,43,48
"CD011427",732,"Bergs 2010",0.736842105263158,0.487970904300087,0.908534351148104,0.666666666666667,0.348875363667806,0.900753974914551,14,4,5,8
"CD011427",732,"Bray 2005a",0.904109589041096,0.812357954782982,0.960570818757358,0.740740740740741,0.537151407312464,0.888855192396376,66,7,7,20
"CD011427",732,"Bray 2010",0.834170854271357,0.775072323017983,0.883017084706369,0.858678955453149,0.829525703658706,0.884530543548537,166,92,33,559
"CD011431",733,"Bell 2001a",0.666666666666667,0.515891710917155,0.796040534973145,0.993377483443709,0.976282871322127,0.999196842016763,32,2,16,300
"CD011431",733,"Bell 2001b",0.806451612903226,0.625267720991565,0.925480135025517,0.890243902439024,0.801847859126766,0.948568158033418,25,9,6,73
"CD011431",733,"Fernando 2004",0.707070707070707,0.60709100781065,0.794261209892504,0.991266375545852,0.968809225673759,0.998940546960289,70,2,29,227
"CD011431",733,"Harani 2006",0.9,0.734711122512818,0.97888298034668,0.981132075471698,0.96557591996103,0.990915838277565,27,10,3,520
"CD011431",733,"Singh 2000a",0.723404255319149,0.573620065729669,0.843756229319471,0.98989898989899,0.970765634016557,0.997912166094539,34,3,13,294
"CD011431",733,"Tjitra 1999",0.75,0.577970623970032,0.878797054290771,0.948473282442748,0.92591373702042,0.965772424945395,27,27,9,497
"CD011431",733,"van den Broek 2006",0.745704467353952,0.691602675775482,0.794725988329071,0.998347107438017,0.990825057226765,0.999958435563017,217,1,74,604
"CD011431",734,"Ashton 2010",0.849593495934959,0.798693286694162,0.891836515287074,0.960224613944782,0.951050257203062,0.968107649250236,209,85,37,2052
"CD011431",734,"Bell 2001a",0.666666666666667,0.515891710917155,0.796040534973145,0.993377483443709,0.976282871322127,0.999196842016763,32,2,16,300
"CD011431",734,"Bell 2001b",0.806451612903226,0.625267720991565,0.925480135025517,0.890243902439024,0.801847859126766,0.948568158033418,25,9,6,73
"CD011431",734,"Eibach 2013",0.8,0.283581924438477,0.994948959350586,0.991689750692521,0.982000078851166,0.996944268984808,4,6,1,716
"CD011431",734,"Fernando 2004",0.707070707070707,0.60709100781065,0.794261209892504,0.991266375545852,0.968809225673759,0.998940546960289,70,2,29,227
"CD011431",734,"Harani 2006",0.9,0.734711122512818,0.97888298034668,0.981132075471698,0.96557591996103,0.990915838277565,27,10,3,520
"CD011431",734,"Singh 2000a",0.723404255319149,0.573620065729669,0.843756229319471,0.98989898989899,0.970765634016557,0.997912166094539,34,3,13,294
"CD011431",734,"Singh 2010",0.684210526315789,0.547569852126272,0.800950200934159,0.977777777777778,0.954751544528537,0.991020033094618,39,7,18,308
"CD011431",734,"Tjitra 1999",0.75,0.577970623970032,0.878797054290771,0.948473282442748,0.92591373702042,0.965772424945395,27,27,9,497
"CD011431",734,"van den Broek 2006",0.745704467353952,0.691602675775482,0.794725988329071,0.998347107438017,0.990825057226765,0.999958435563017,217,1,74,604
"CD011431",734,"Wongsrichanalai 2003",0.867647058823529,0.76356467779945,0.937651830561021,1,0.979488849639893,1,59,0,9,178
"CD011431",735,"Ashton 2010",0.82520325203252,0.771862470037569,0.870516420379887,0.955077211043519,0.945416465004192,0.963463561469057,203,96,43,2041
"CD011431",735,"Bendezu 2010",0.771084337349398,0.665829945759601,0.856196369033262,0.975903614457831,0.948293174605772,0.991106883589044,64,6,19,243
"CD011431",735,"Elahi 2013",0.907407407407407,0.79699859795747,0.969247535422996,0.989010989010989,0.968223456498031,0.997727949540694,49,3,5,270
"CD011431",735,"Endeshaw 2012a",0.5,0.118116855621338,0.881883144378662,0.979381443298969,0.9480523817318,0.994354248046875,3,4,3,190
"CD011431",735,"Endeshaw 2012b",0.888888888888889,0.739388783772786,0.968883514404297,0.975609756097561,0.938731402885623,0.993315533893864,32,4,4,160
"CD011431",735,"Endeshaw 2012c",0.545454545454545,0.233793692155318,0.832511815157804,0.983957219251337,0.95383398290624,0.996679132634943,6,3,5,184
"CD011431",735,"Endeshaw 2012d",0.5,0.0675864219665527,0.932413578033447,0.994897959183674,0.971902158795571,0.999870767398756,2,1,2,195
"CD011431",735,"Endeshaw 2012e",1,0.478176593780518,1,0.963541666666667,0.926327394942443,0.985218564669291,5,7,0,185
"CD011431",735,"Endeshaw 2012f",1,0.6305832862854,1,1,0.980970859527588,1,8,0,0,192
"CD011431",735,"Endeshaw 2012g",0.6,0.146632862091064,0.947255325317383,0.994818652849741,0.971470808118118,0.999868758601846,3,1,2,192
"CD011431",735,"Endeshaw 2012h",0.875,0.616524040699005,0.984486103057861,1,0.980151653289795,1,14,0,2,184
"CD011431",735,"Endeshaw 2012i",1,0.691503047943115,1,0.978947368421053,0.946976807242946,0.994234747635691,10,4,0,186
"CD011431",735,"Endeshaw 2012j",0.25,0.0726618766784668,0.523770928382874,0.983695652173913,0.953093536522078,0.996624988058339,4,3,12,181
"CD011431",735,"Singh 2010",0.771929824561403,0.641636262860215,0.872602730466608,0.980952380952381,0.95900486991519,0.992978341238839,44,6,13,309
"CD011431",736,"Ashton 2010",0.849593495934959,0.798693286694162,0.891836515287074,0.963968179691156,0.955169907116031,0.971461705309127,209,77,37,2060
"CD011431",736,"Eibach 2013",0.6,0.146632862091064,0.947255325317383,0.994459833795014,0.985876422839812,0.998488154107514,3,4,2,718
"CD011431",736,"Moges 2012",0.344827586206897,0.224901067799535,0.481197603817644,0.979591836734694,0.948573676907286,0.994411857760682,20,4,38,192
"CD011431",736,"Xiaodong 2013",0.907692307692308,0.809834414262038,0.965366656963642,1,0.968431949615479,1,59,0,6,115
"CD011431",737,"Dev 2004",0.714285714285714,0.290420736585345,0.963307244437081,1,0.851814746856689,1,5,0,2,23
"CD011431",737,"Kosack 2013",0.773424190800681,0.7373768271945,0.806693091709326,0.986986986986987,0.980990663782374,0.99148205212048,454,26,133,1972
"CD011431",737,"Ratsimbasoa 2007",0.733333333333333,0.448996512095133,0.922128550211589,0.977653631284916,0.943775749739322,0.993878412513094,11,4,4,175
"CD011431",737,"Trouvay 2013",0.86046511627907,0.788466597712317,0.915157495543014,0.996389891696751,0.989485985105218,0.999254798200587,111,3,18,828
"CD011431",738,"Bharti 2008",0.829268292682927,0.679439428375988,0.928484800385266,0.94,0.902968835830688,0.966033477783203,34,15,7,235
"CD011431",738,"Singh 2010",0.842105263157895,0.721317090486225,0.925168589541787,0.965079365079365,0.938377089727493,0.98244137234158,48,11,9,304
"CD011431",739,"Ashton 2010",0.849593495934959,0.798693286694162,0.891836515287074,0.963968179691156,0.955169907116031,0.971461705309127,209,77,37,2060
"CD011431",739,"Bendezu 2010",0.771084337349398,0.665829945759601,0.856196369033262,0.975903614457831,0.948293174605772,0.991106883589044,64,6,19,243
"CD011431",739,"Bharti 2008",0.829268292682927,0.679439428375988,0.928484800385266,0.94,0.902968835830688,0.966033477783203,34,15,7,235
"CD011431",739,"Dev 2004",0.714285714285714,0.290420736585345,0.963307244437081,1,0.851814746856689,1,5,0,2,23
"CD011431",739,"Eibach 2013",0.6,0.146632862091064,0.947255325317383,0.994459833795014,0.985876422839812,0.998488154107514,3,4,2,718
"CD011431",739,"Elahi 2013",0.907407407407407,0.79699859795747,0.969247535422996,0.989010989010989,0.968223456498031,0.997727949540694,49,3,5,270
"CD011431",739,"Endeshaw 2012a",0.5,0.118116855621338,0.881883144378662,0.979381443298969,0.9480523817318,0.994354248046875,3,4,3,190
"CD011431",739,"Endeshaw 2012b",0.888888888888889,0.739388783772786,0.968883514404297,0.975609756097561,0.938731402885623,0.993315533893864,32,4,4,160
"CD011431",739,"Endeshaw 2012c",0.545454545454545,0.233793692155318,0.832511815157804,0.983957219251337,0.95383398290624,0.996679132634943,6,3,5,184
"CD011431",739,"Endeshaw 2012d",0.5,0.0675864219665527,0.932413578033447,0.994897959183674,0.971902158795571,0.999870767398756,2,1,2,195
"CD011431",739,"Endeshaw 2012e",1,0.478176593780518,1,0.963541666666667,0.926327394942443,0.985218564669291,5,7,0,185
"CD011431",739,"Endeshaw 2012f",1,0.6305832862854,1,1,0.980970859527588,1,8,0,0,192
"CD011431",739,"Endeshaw 2012g",0.6,0.146632862091064,0.947255325317383,0.994818652849741,0.971470808118118,0.999868758601846,3,1,2,192
"CD011431",739,"Endeshaw 2012h",0.875,0.616524040699005,0.984486103057861,1,0.980151653289795,1,14,0,2,184
"CD011431",739,"Endeshaw 2012i",1,0.691503047943115,1,0.978947368421053,0.946976807242946,0.994234747635691,10,4,0,186
"CD011431",739,"Endeshaw 2012j",0.25,0.0726618766784668,0.523770928382874,0.983695652173913,0.953093536522078,0.996624988058339,4,3,12,181
"CD011431",739,"Kosack 2013",0.773424190800681,0.7373768271945,0.806693091709326,0.986986986986987,0.980990663782374,0.99148205212048,454,26,133,1972
"CD011431",739,"Moges 2012",0.344827586206897,0.224901067799535,0.481197603817644,0.979591836734694,0.948573676907286,0.994411857760682,20,4,38,192
"CD011431",739,"Ratsimbasoa 2007",0.733333333333333,0.448996512095133,0.922128550211589,0.977653631284916,0.943775749739322,0.993878412513094,11,4,4,175
"CD011431",739,"Singh 2010",0.771929824561403,0.641636262860215,0.872602730466608,0.980952380952381,0.95900486991519,0.992978341238839,44,6,13,309
"CD011431",739,"Trouvay 2013",0.86046511627907,0.788466597712317,0.915157495543014,0.996389891696751,0.989485985105218,0.999254798200587,111,3,18,828
"CD011431",739,"Xiaodong 2013",0.907692307692308,0.809834414262038,0.965366656963642,1,0.968431949615479,1,59,0,6,115
"CD011431",739,"Yan 2013",0.698630136986301,0.579988551466432,0.8005604939918,0.9906191369606,0.978244616882439,0.996947383343838,51,5,22,528
"CD011431",740,"Chayani 2004",0.884615384615385,0.698459313465999,0.975541775043194,0.990291262135922,0.965370502286744,0.998822258514108,23,2,3,204
"CD011431",740,"Dev 2004",0.896551724137931,0.726484726215231,0.978136654557853,1,0.967313289642334,1,26,0,3,111
"CD011431",740,"Kolaczinski 2004",0.860606060606061,0.798216438293457,0.909539159138997,0.984984984984985,0.965309727299321,0.995107564840231,142,5,23,328
"CD011431",740,"Ratsimbasoa 2007",0.882352941176471,0.63559097402236,0.985421124626609,0.988700564971751,0.959780458676613,0.998628605557027,15,2,2,175
"CD011431",740,"Singh 2003",1,0.845627307891846,1,0.982758620689655,0.907639034863176,0.999563546016298,22,1,0,57
"CD011431",740,"Valecha 2003",0.93010752688172,0.883447188203053,0.962262533044302,0.968810916179337,0.949844017363431,0.982070179245858,173,16,13,497
"CD011431",741,"Andrade 2010",1,0.957035541534424,1,0.938325991189427,0.898686045592052,0.965875365135428,84,14,0,213
"CD011431",741,"Metzger 2011",0.634146341463415,0.52047061920166,0.737825975185487,0.986111111111111,0.970016141732534,0.994886186387804,52,6,30,426
"CD011431",741,"Pattanasin 2003",0.658823529411765,0.547975472842946,0.758248845268698,0.988950276243094,0.960656653451656,0.99865891261654,56,2,29,179
"CD011431",741,"van den Broek 2006",0.876712328767123,0.833422099074272,0.912137123003398,0.990066225165563,0.97850495932118,0.996346075803239,256,6,36,598
"CD011431",742,"Andrade 2010",1,0.957035541534424,1,0.938325991189427,0.898686045592052,0.965875365135428,84,14,0,213
"CD011431",742,"Chayani 2004",0.884615384615385,0.698459313465999,0.975541775043194,0.990291262135922,0.965370502286744,0.998822258514108,23,2,3,204
"CD011431",742,"Dev 2004",0.896551724137931,0.726484726215231,0.978136654557853,1,0.967313289642334,1,26,0,3,111
"CD011431",742,"Kolaczinski 2004",0.860606060606061,0.798216438293457,0.909539159138997,0.984984984984985,0.965309727299321,0.995107564840231,142,5,23,328
"CD011431",742,"Metzger 2011",0.634146341463415,0.52047061920166,0.737825975185487,0.986111111111111,0.970016141732534,0.994886186387804,52,6,30,426
"CD011431",742,"Pattanasin 2003",0.658823529411765,0.547975472842946,0.758248845268698,0.988950276243094,0.960656653451656,0.99865891261654,56,2,29,179
"CD011431",742,"Ratsimbasoa 2007",0.8,0.519108963012695,0.95668830871582,0.972222222222222,0.936369432343377,0.990920596652561,12,5,3,175
"CD011431",742,"Singh 2003",1,0.845627307891846,1,0.982758620689655,0.907639034863176,0.999563546016298,22,1,0,57
"CD011431",742,"Valecha 2003",0.93010752688172,0.883447188203053,0.962262533044302,0.968810916179337,0.949844017363431,0.982070179245858,173,16,13,497
"CD011431",742,"van den Broek 2006",0.876712328767123,0.833422099074272,0.912137123003398,0.990066225165563,0.97850495932118,0.996346075803239,256,6,36,598
"CD011431",743,"Bendezu 2010",0.761363636363636,0.658642904324965,0.845806793733077,0.987704918032787,0.964491060522736,0.997457160324347,67,3,21,241
"CD011431",743,"Elahi 2013",0.907407407407407,0.79699859795747,0.969247535422996,0.989010989010989,0.968223456498031,0.997727949540694,49,3,5,270
"CD011431",744,"Bendezu 2010",0.761363636363636,0.658642904324965,0.845806793733077,0.987704918032787,0.964491060522736,0.997457160324347,67,3,21,241
"CD011431",744,"Elahi 2013",0.907407407407407,0.79699859795747,0.969247535422996,0.989010989010989,0.968223456498031,0.997727949540694,49,3,5,270
"CD011431",744,"Ratsimbasoa 2008",0.636363636363636,0.406576546755704,0.828020616011186,0.994252873563218,0.968396112836641,0.999854427644576,14,1,8,173
"CD011431",744,"Xiaodong 2013",0.907692307692308,0.809834414262038,0.965366656963642,1,0.967881679534912,1,59,0,6,113
"CD011431",744,"Yan 2013",0.71830985915493,0.599003368700055,0.818696304106377,0.97196261682243,0.954177963399441,0.984224265980943,51,15,20,520
"CD011431",745,"Chanie 2011",1,0.862814426422119,1,0.996251171508904,0.9904294389369,0.998977217812793,25,4,0,1063
"CD011431",745,"Mekonnen 2010",0.953125,0.869063831865788,0.990227103233337,1,0.979259014129639,1,61,0,3,176
"CD011431",745,"Sharew 2009",0.993589743589744,0.964803313597655,0.999837630834335,0.982421875,0.966893988661468,0.991931647062302,155,9,1,503
"CD011431",746,"Alam 2011",0.904761904761905,0.696225733984084,0.988250369117374,0.996845425867508,0.982549787695852,0.999920288471017,19,1,2,316
"CD011431",746,"Singh 2010",0.661764705882353,0.536828987738665,0.772105932235718,0.990131578947368,0.97143280976697,0.997960241217362,45,3,23,301
"CD011431",747,"Alam 2011",0.904761904761905,0.696225733984084,0.988250369117374,0.987381703470032,0.968008861180736,0.996551609941838,19,4,2,313
"CD011431",747,"Mohon 2012",0.972602739726027,0.904511105524351,0.996664386906036,0.986622073578595,0.966103045039352,0.996343198029891,71,4,2,295
"CD011431",748,"Alam 2011",0.904761904761905,0.696225733984084,0.988250369117374,0.996845425867508,0.982549787695852,0.999920288471017,19,1,2,316
"CD011431",748,"Chanie 2011",1,0.862814426422119,1,0.996251171508904,0.9904294389369,0.998977217812793,25,4,0,1063
"CD011431",748,"Mekonnen 2010",0.953125,0.869063831865788,0.990227103233337,1,0.979259014129639,1,61,0,3,176
"CD011431",748,"Mohon 2012",0.972602739726027,0.904511105524351,0.996664386906036,0.986622073578595,0.966103045039352,0.996343198029891,71,4,2,295
"CD011431",748,"Samane 2010",0.982142857142857,0.93698114156723,0.997830254690988,1,0.973622798919678,1,110,0,2,138
"CD011431",748,"Sharew 2009",0.993589743589744,0.964803313597655,0.999837630834335,0.982421875,0.966893988661468,0.991931647062302,155,9,1,503
"CD011431",748,"Singh 2010",0.661764705882353,0.536828987738665,0.772105932235718,0.990131578947368,0.97143280976697,0.997960241217362,45,3,23,301
"CD011431",748,"Yan 2013",0.737704918032787,0.609294117474165,0.842039264616419,0.982698961937716,0.960089152247023,0.994359263911792,45,5,16,284
"CD011431",749,"Alam 2011",0.769230769230769,0.563525053171011,0.910260273860051,0.990384615384615,0.972158042284159,0.998012542724609,20,3,6,309
"CD011431",749,"Yan 2013",0.589041095890411,0.4676846739364,0.702942338708329,0.974729241877256,0.94862819148315,0.989781183456256,43,7,30,270
"CD011515",750,"Ahmad 2001",0.857142857142857,0.57187066759382,0.982205254690988,0.714285714285714,0.290420736585345,0.963307244437081,12,2,2,5
"CD011515",750,"Ardengh 2003",0.888888888888889,0.517503102620443,0.997191111246745,0.875,0.473490059375763,0.996840000152588,8,1,1,7
"CD011548",751,"Admassie 2005",0.9,0.683017015457154,0.987651443481446,0.793103448275862,0.602753129498712,0.920058283312567,18,6,2,23
"CD011548",751,"Busel 1989",0.68,0.46499906539917,0.850504455566406,0.769230769230769,0.461868506211501,0.949619146493765,17,3,8,10
"CD011548",751,"Kumar 1998",1,0.715085506439209,1,0.974358974358974,0.865236355708195,0.999350914588341,11,1,0,38
"CD011548",751,"Rickes 2006",0.580246913580247,0.465360541402558,0.689087785320517,0.906976744186046,0.778646458026975,0.97406892998274,47,4,34,39
"CD011548",751,"Silverstein 1998",0.32,0.149495544433594,0.53500093460083,0.945147679324895,0.908027294818862,0.97047343837561,8,13,17,224
"CD011549",752,"Ang 2012",1,0.894237041473389,1,1,0.954378604888916,1,33,0,0,79
"CD011549",752,"Buscarini 2003",0.983402489626556,0.958051113666835,0.995459845451893,0.990825688073395,0.967254061217702,0.998887088320671,237,2,4,216
"CD011549",752,"Canto 1998",0.842105263157895,0.604215521561472,0.966173975091231,0.977777777777778,0.882295862833659,0.999437459309896,16,1,3,44
"CD011549",752,"Choo 2012",0.75,0.194120764732361,0.993690967559814,1,0.478176593780518,1,3,0,1,5
"CD011549",752,"De Ledinghen 1999",1,0.691503047943115,1,0.954545454545455,0.771555922248147,0.998849695379084,10,1,0,21
"CD011549",752,"Fazel 2002",0.882352941176471,0.63559097402236,0.985421124626609,0.956521739130435,0.780513058538022,0.998899708623471,15,1,2,22
"CD011549",752,"Fernandez-Esparrach 2007",0.967213114754098,0.88652792914969,0.996004448562372,0.851351351351351,0.749573726911803,0.923389615239324,59,11,2,63
"CD011549",752,"Kohut 2002",0.934065934065934,0.861996634975894,0.975420857523824,0.953488372093023,0.841888305752776,0.994316988213118,85,2,6,41
"CD011549",752,"Liu 2001",0.970588235294118,0.846732658498428,0.999255460851333,0.984848484848485,0.91844764622775,0.999616680723248,33,1,1,65
"CD011549",752,"Montariol 1998",0.853658536585366,0.708269898484393,0.944342357356374,0.931034482758621,0.882630857928046,0.963859031940329,35,12,6,162
"CD011549",752,"Ney 2005",0.96969696969697,0.842405839399858,0.999232899058949,1,0.899967670440674,1,32,0,1,35
"CD011549",752,"Norton 1997",0.875,0.676388561725616,0.973440647125244,0.961538461538462,0.803630627118624,0.999026665320763,21,1,3,25
"CD011549",752,"Prat 1996",0.935897435897436,0.85671250636761,0.978860219319662,0.975609756097561,0.871445725603802,0.999382577291349,73,1,5,40
"CD011549",753,"Boraschi 2002",0.948717948717949,0.826754777859419,0.993727855193309,0.928571428571429,0.827095270156861,0.980195999145508,37,4,2,52
"CD011549",753,"De Ledinghen 1999",1,0.691503047943115,1,0.727272727272727,0.497778805819425,0.892710859125311,10,6,0,16
"CD011549",753,"Fernandez-Esparrach 2007",0.885245901639344,0.77775056244897,0.952598008953157,0.972972972972973,0.905755481204471,0.996710287558066,54,2,7,72
"CD011549",753,"Gautier 2004",0.956521739130435,0.780513058538022,0.998899708623471,0.986842105263158,0.928856040302076,0.999667117470189,22,1,1,75
"CD011549",753,"Guarise 2005",0.896551724137931,0.812686821510052,0.951594254066204,0.883333333333333,0.774283480644226,0.951784833272298,78,7,9,53
"CD011549",753,"Jendresen 2002",0.769230769230769,0.563525053171011,0.910260273860051,0.993506493506494,0.964352957614057,0.999835522143872,20,1,6,153
"CD011549",753,"Miletic 2006",0.973913043478261,0.925654203995414,0.99458764117697,0.963730569948187,0.926702010199196,0.985295705844701,112,7,3,186
"CD011551",754,"Cuccarini 2016",0.823529411764706,0.654685132643756,0.9323590222527,0.214285714285714,0.0465794972011021,0.507975816726685,28,11,6,3
"CD011551",754,"Falk 2014",0.7,0.347547006607056,0.933260631561279,0.333333333333333,0.00840346018473307,0.905700365702311,7,2,3,1
"CD011551",754,"Guzman de Villoria 2014",0.933333333333333,0.680515352884928,0.998313649495443,0,0,0.974999904632568,14,1,1,0
"CD011551",754,"Koob 2016",1,0.158113956451416,1,0,0,0.841886043548584,2,2,0,0
"CD011551",754,"Kudo 2016",0.333333333333333,0.0432717005411784,0.777221997578939,1,0.292401790618896,1,2,0,4,3
"CD011551",754,"Maia 2004",0.928571428571429,0.661315883908953,0.998193195887974,1,0.590384006500244,1,13,0,1,7
"CD011551",754,"Yang 2002",1,0.158113956451416,1,0.5,0.0125794410705566,0.987420558929443,2,1,0,1
"CD011602",755,"Moon 2013",0.942857142857143,0.860106182098389,0.984213256835937,0.485714285714286,0.313828359331403,0.660109002249581,66,18,4,17
"CD011602",755,"Richard 1985",0.805555555555556,0.695330739021301,0.889416323767768,0.785714285714286,0.590469258172172,0.917039734976632,58,6,14,22
"CD011602",756,"Moon 2013",0.985714285714286,0.922956051145281,0.99963858468192,0.171428571428571,0.0656220572335379,0.336498301369803,69,29,1,6
"CD011602",756,"Richard 1985",0.583333333333333,0.461113413174947,0.698478778203328,0.857142857142857,0.673347064426967,0.95966420854841,42,4,30,24
"CD011602",757,"Moon 2013",0.971428571428571,0.900571305411203,0.996520560128348,0.228571428571429,0.104210117885045,0.401362950461251,68,27,2,8
"CD011602",757,"Richard 1985",0.430555555555556,0.314340260293749,0.552664432260725,0.892857142857143,0.717735716274806,0.977334567478725,31,3,41,25
"CD011686",758,"Ehrlich 2009",0.571428571428571,0.184051786150251,0.90101146697998,0.346534653465347,0.254592470603414,0.447738411402938,4,66,3,35
"CD011686",758,"Jaffe 1987",0.983050847457627,0.909143625679663,0.999570943541446,0.537414965986395,0.453367768501749,0.619923831654244,58,68,1,79
"CD011686",758,"Viccellio 2001",1,0.884296894073486,1,0.198682042833608,0.184617851672102,0.213329776468544,30,2432,0,603
"CD011767",759,"Alberti 2015",1,0.924514293670654,1,1,0.973240375518799,1,47,0,0,136
"CD011767",759,"Benachi 2015",1,0.952620983123779,1,0.998765432098765,0.99314046141542,0.999968954957562,76,1,0,809
"CD011767",759,"Bianchi 2012",1,0.961110591888428,1,0.985365853658537,0.968421326614008,0.994610893435595,93,6,0,404
"CD011767",759,"Bianchi 2013",1,0.884296894073486,1,0.987951807228916,0.934691544038704,0.999695191900414,30,1,0,82
"CD011767",759,"Bianchi 2014a",1,0.478176593780518,1,0.996918335901387,0.993305065966167,0.998868075284091,5,6,0,1941
"CD011767",759,"Canick 2012",1,0.590384006500244,1,1,0.831566333770752,1,7,0,0,20
"CD011767",759,"Chiu 2011",0.790697674418605,0.68953378810439,0.870980506719545,0.989492119089317,0.977269450753875,0.996134261951346,68,6,18,565
"CD011767",759,"Ehrich 2011",1,0.909748554229736,1,0.997560975609756,0.986485854590811,0.999938369378811,39,1,0,409
"CD011767",759,"Fiorentino 2016",1,0.952620983123779,1,0.999857265201256,0.999204568307535,0.999996375874251,76,1,0,7005
"CD011767",759,"Hou 2012",1,0.158113956451416,1,1,0.981992244720459,1,2,0,0,203
"CD011767",759,"Huang 2014",1,0.663733005523682,1,1,0.979714870452881,1,9,0,0,180
"CD011767",759,"Jeon 2014",1,0.715085506439209,1,1,0.974708080291748,1,11,0,0,144
"CD011767",759,"Jiang 2012",1,0.794092655181885,1,1,0.995850086212158,1,16,0,0,887
"CD011767",759,"Johansen 2016",0.964285714285714,0.816522513117109,0.999096189226423,0.993103448275862,0.962175513958109,0.999825313173491,27,1,1,144
"CD011767",759,"Ke 2015",1,0.804935932159424,1,1,0.998413562774658,1,17,0,0,2323
"CD011767",759,"Kim 2016",1,0.478176593780518,1,1,0.962302684783936,1,5,0,0,96
"CD011767",759,"Lau 2012",1,0.715085506439209,1,1,0.962684154510498,1,11,0,0,97
"CD011767",759,"Lee 2015",1,0.478176593780518,1,1,0.958485126495361,1,5,0,0,87
"CD011767",759,"Lefkowitz 2016",1,0.957035541534424,1,0.999075785582255,0.994861106114555,0.999976984894871,84,1,0,1081
"CD011767",759,"Liang 2013",1,0.911902904510498,1,1,0.990132808685303,1,40,0,0,372
"CD011767",759,"Liu 2012",1,0.0250000953674316,1,0.993421052631579,0.963891063865862,0.999833357961554,1,1,0,151
"CD011767",759,"Ma 2016",1,0.977486133575439,1,0.999808006143803,0.999306946509377,0.999976375755976,162,2,0,10415
"CD011767",759,"Palomaki 2012",0.990566037735849,0.966338369081605,0.998855590820312,0.999431495167709,0.996836592894918,0.999985842897243,210,1,2,1758
"CD011767",759,"Papageorghiou 2016a",1,0.915915966033936,1,1,0.990439891815186,1,42,0,0,384
"CD011767",759,"Papageorghiou 2016b",1,0.0250000953674316,1,1,0.691503047943115,1,1,0,0,10
"CD011767",759,"Poon 2016",1,0.899967670440674,1,1,0.982252597808838,1,35,0,0,206
"CD011767",759,"Porreco 2014",1,0.973433017730713,1,0.99905808477237,0.997250192243974,0.999805454032574,137,3,0,3182
"CD011767",759,"Sehnert 2011",1,0.752947330474854,1,1,0.897181987762451,1,13,0,0,34
"CD011767",759,"Shaw 2014",1,0.715085506439209,1,1,0.980671405792236,1,11,0,0,189
"CD011767",759,"Song 2013",1,0.6305832862854,1,1,0.997873783111572,1,8,0,0,1733
"CD011767",759,"Song 2015",1,0.158113956451416,1,1,0.981903553009033,1,2,0,0,202
"CD011767",759,"Stumm 2014",0.952380952380952,0.838358288719541,0.994180225190662,1,0.991457462310791,1,40,0,2,430
"CD011767",759,"Sukhikh 2015",0.894736842105263,0.668623748578523,0.986987866853413,1,0.979825496673584,1,17,0,2,181
"CD011767",759,"Sung-Hee 2015",1,0.397634983062744,1,1,0.995895862579346,1,4,0,0,897
"CD011767",759,"Tynan 2016",1,0.838901996612549,1,1,0.996414661407471,1,21,0,0,1027
"CD011767",759,"Wang 2014",1,0.292401790618896,1,1,0.972645282745361,1,3,0,0,133
"CD011767",759,"Wang 2015a",1,0.862814426422119,1,1,0.995872974395752,1,25,0,0,892
"CD011767",759,"Yao 2014",1,0.887811183929443,1,1,0.999329090118408,1,31,0,0,5499
"CD011767",759,"Zhang 2016",1,0.292401790618896,1,1,0.957035541534424,1,3,0,0,84
"CD011767",759,"Zhou 2014a",1,0.397634983062744,1,1,0.987656116485596,1,4,0,0,297
